user_id,tenant_id,title_name,first_name,last_name,display_name,line_user_id,email,phone_number,citizen_type,role_id,is_active,last_login_at,created_at,updated_at
00000001-0000-0000-0000-000000000318,00000000-0000-0000-0000-000000000001,นางสาว,ประยุทธ,วัฒนา,ประยุทธ วัฒนา,Ucitizen0318,citizen0318@gmail.com,831810655,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-26 00:00,2024-02-09 00:00
00000001-0000-0000-0000-000000000319,00000000-0000-0000-0000-000000000001,นางสาว,ประกิต,ศรีสุข,ประกิต ศรีสุข,Ucitizen0319,citizen0319@gmail.com,978412668,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-04 00:00,2024-02-01 00:00
00000001-0000-0000-0000-000000000320,00000000-0000-0000-0000-000000000001,นางสาว,นวลจันทร์,ศรีสุข,นวลจันทร์ ศรีสุข,Ucitizen0320,citizen0320@gmail.com,659440148,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-22 00:00,2024-02-13 00:00
00000001-0000-0000-0000-000000000321,00000000-0000-0000-0000-000000000001,นาย,วันดี,พูนสุข,วันดี พูนสุข,Ucitizen0321,citizen0321@gmail.com,994457912,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-02 00:00,2024-02-08 00:00
00000001-0000-0000-0000-000000000322,00000000-0000-0000-0000-000000000001,นาง,กาญจนา,พูนสุข,กาญจนา พูนสุข,Ucitizen0322,citizen0322@gmail.com,916892773,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-07 00:00,2024-01-31 00:00
00000001-0000-0000-0000-000000000323,00000000-0000-0000-0000-000000000001,นาย,สมบัติ,บำรุงชัย,สมบัติ บำรุงชัย,Ucitizen0323,citizen0323@gmail.com,829834119,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-22 00:00,2024-02-13 00:00
00000001-0000-0000-0000-000000000324,00000000-0000-0000-0000-000000000001,นาย,สมหญิง,เจริญชัย,สมหญิง เจริญชัย,Ucitizen0324,citizen0324@gmail.com,635606639,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-02 00:00,2024-01-29 00:00
00000001-0000-0000-0000-000000000325,00000000-0000-0000-0000-000000000001,นาง,วันดี,รักดี,วันดี รักดี,Ucitizen0325,citizen0325@gmail.com,665079923,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-02 00:00,2024-02-19 00:00
00000001-0000-0000-0000-000000000326,00000000-0000-0000-0000-000000000001,นางสาว,สายชล,มีสุข,สายชล มีสุข,Ucitizen0326,citizen0326@gmail.com,937828932,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-05 00:00,2024-01-21 00:00
00000001-0000-0000-0000-000000000327,00000000-0000-0000-0000-000000000001,นางสาว,สายชล,ทองคำ,สายชล ทองคำ,Ucitizen0327,citizen0327@gmail.com,671694994,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-28 00:00,2024-02-04 00:00
00000001-0000-0000-0000-000000000328,00000000-0000-0000-0000-000000000001,นาง,จิตรา,ดำรง,จิตรา ดำรง,Ucitizen0328,citizen0328@gmail.com,996343485,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-21 00:00,2024-02-14 00:00
00000001-0000-0000-0000-000000000329,00000000-0000-0000-0000-000000000001,นาง,วิไล,ศรีวิชัย,วิไล ศรีวิชัย,Ucitizen0329,,647447604,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-05 00:00,2024-01-20 00:00
00000001-0000-0000-0000-000000000330,00000000-0000-0000-0000-000000000001,นาย,ชัชวาล,พิทักษ์,ชัชวาล พิทักษ์,Ucitizen0330,citizen0330@gmail.com,975632882,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-21 00:00,2024-01-31 00:00
00000001-0000-0000-0000-000000000331,00000000-0000-0000-0000-000000000001,นาง,บุญเรือง,สว่างใจ,บุญเรือง สว่างใจ,Ucitizen0331,,982905845,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-25 00:00,2024-02-27 00:00
00000001-0000-0000-0000-000000000332,00000000-0000-0000-0000-000000000001,นาง,สุกัญญา,ดำรง,สุกัญญา ดำรง,Ucitizen0332,citizen0332@gmail.com,648983895,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-03 00:00,2024-01-19 00:00
00000001-0000-0000-0000-000000000333,00000000-0000-0000-0000-000000000001,นางสาว,พิมพ์ใจ,ดำรง,พิมพ์ใจ ดำรง,Ucitizen0333,citizen0333@gmail.com,944419327,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-17 00:00,2024-01-31 00:00
00000001-0000-0000-0000-000000000334,00000000-0000-0000-0000-000000000001,นาย,ชลธิชา,ยืนยง,ชลธิชา ยืนยง,Ucitizen0334,,946456416,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-09 00:00,2024-01-07 00:00
00000001-0000-0000-0000-000000000335,00000000-0000-0000-0000-000000000001,นางสาว,ธนพล,พูนสุข,ธนพล พูนสุข,Ucitizen0335,,699903592,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-27 00:00,2024-02-03 00:00
00000001-0000-0000-0000-000000000336,00000000-0000-0000-0000-000000000001,นาย,อัญชลี,เจริญสุข,อัญชลี เจริญสุข,Ucitizen0336,,854331259,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-15 00:00,2024-01-31 00:00
00000001-0000-0000-0000-000000000337,00000000-0000-0000-0000-000000000001,นาย,ชาตรี,สมบูรณ์,ชาตรี สมบูรณ์,Ucitizen0337,,931198492,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-27 00:00,2024-02-11 00:00
00000001-0000-0000-0000-000000000338,00000000-0000-0000-0000-000000000001,นาง,สายชล,ใจดี,สายชล ใจดี,Ucitizen0338,citizen0338@gmail.com,853106399,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-19 00:00,2024-02-11 00:00
00000001-0000-0000-0000-000000000339,00000000-0000-0000-0000-000000000001,นาย,อดิศร,บุญถม,อดิศร บุญถม,Ucitizen0339,citizen0339@gmail.com,681826922,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-17 00:00,2024-02-16 00:00
00000001-0000-0000-0000-000000000340,00000000-0000-0000-0000-000000000001,นาย,ธนา,ทรัพย์ดี,ธนา ทรัพย์ดี,Ucitizen0340,citizen0340@gmail.com,614877451,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-23 00:00,2024-01-26 00:00
00000001-0000-0000-0000-000000000341,00000000-0000-0000-0000-000000000001,นาง,ธนา,พิทักษ์,ธนา พิทักษ์,Ucitizen0341,citizen0341@gmail.com,650049524,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-06 00:00,2024-02-08 00:00
00000001-0000-0000-0000-000000000342,00000000-0000-0000-0000-000000000001,นาย,อภิชาติ,พิทักษ์,อภิชาติ พิทักษ์,Ucitizen0342,citizen0342@gmail.com,982920556,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-03 00:00,2024-02-01 00:00
00000001-0000-0000-0000-000000000343,00000000-0000-0000-0000-000000000001,นาย,ชุติมา,สุดสวย,ชุติมา สุดสวย,Ucitizen0343,citizen0343@gmail.com,625119192,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-22 00:00,2024-01-11 00:00
00000001-0000-0000-0000-000000000344,00000000-0000-0000-0000-000000000001,นางสาว,พัชรี,รุ่งเรือง,พัชรี รุ่งเรือง,Ucitizen0344,citizen0344@gmail.com,655246430,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-20 00:00,2024-01-19 00:00
00000001-0000-0000-0000-000000000345,00000000-0000-0000-0000-000000000001,นางสาว,ชาตรี,ใจดี,ชาตรี ใจดี,Ucitizen0345,,964423996,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-22 00:00,2024-01-28 00:00
00000001-0000-0000-0000-000000000346,00000000-0000-0000-0000-000000000001,นางสาว,นิภา,บุญถม,นิภา บุญถม,Ucitizen0346,citizen0346@gmail.com,634800912,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-09 00:00,2024-01-31 00:00
00000001-0000-0000-0000-000000000347,00000000-0000-0000-0000-000000000001,นาง,ณัฐวุฒิ,วงศ์สมบูรณ์,ณัฐวุฒิ วงศ์สมบูรณ์,Ucitizen0347,,669959826,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-18 00:00,2024-01-18 00:00
00000001-0000-0000-0000-000000000348,00000000-0000-0000-0000-000000000001,นาง,ชัชวาล,พูนสุข,ชัชวาล พูนสุข,Ucitizen0348,citizen0348@gmail.com,645105069,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-11 00:00,2024-01-24 00:00
00000001-0000-0000-0000-000000000349,00000000-0000-0000-0000-000000000001,นางสาว,ณัฐวุฒิ,มีสุข,ณัฐวุฒิ มีสุข,Ucitizen0349,citizen0349@gmail.com,851178850,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-11 00:00,2024-01-26 00:00
00000001-0000-0000-0000-000000000350,00000000-0000-0000-0000-000000000001,นางสาว,ลักขณา,ศรีสุข,ลักขณา ศรีสุข,Ucitizen0350,citizen0350@gmail.com,949599276,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-24 00:00,2024-02-09 00:00
00000001-0000-0000-0000-000000000351,00000000-0000-0000-0000-000000000001,นาย,สิริพร,สมบูรณ์,สิริพร สมบูรณ์,Ucitizen0351,citizen0351@gmail.com,891300905,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-24 00:00,2024-01-27 00:00
00000001-0000-0000-0000-000000000352,00000000-0000-0000-0000-000000000001,นางสาว,บุญเรือง,ศรีวิชัย,บุญเรือง ศรีวิชัย,Ucitizen0352,citizen0352@gmail.com,939314711,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-18 00:00,2024-01-16 00:00
00000001-0000-0000-0000-000000000353,00000000-0000-0000-0000-000000000001,นางสาว,ยุพิน,เกษมสุข,ยุพิน เกษมสุข,Ucitizen0353,citizen0353@gmail.com,680532309,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-29 00:00,2024-02-03 00:00
00000001-0000-0000-0000-000000000354,00000000-0000-0000-0000-000000000001,นางสาว,มานะ,ชัยมงคล,มานะ ชัยมงคล,Ucitizen0354,citizen0354@gmail.com,618289024,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-23 00:00,2024-02-05 00:00
00000001-0000-0000-0000-000000000355,00000000-0000-0000-0000-000000000001,นางสาว,ชลธิชา,เจริญชัย,ชลธิชา เจริญชัย,Ucitizen0355,citizen0355@gmail.com,654039203,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-24 00:00,2024-02-03 00:00
00000001-0000-0000-0000-000000000356,00000000-0000-0000-0000-000000000001,นาง,รัตนา,มั่นคง,รัตนา มั่นคง,Ucitizen0356,citizen0356@gmail.com,822205980,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-27 00:00,2024-02-02 00:00
00000001-0000-0000-0000-000000000357,00000000-0000-0000-0000-000000000001,นาง,วิโรจน์,มีสุข,วิโรจน์ มีสุข,Ucitizen0357,citizen0357@gmail.com,965757342,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-30 00:00,2024-02-06 00:00
00000001-0000-0000-0000-000000000358,00000000-0000-0000-0000-000000000001,นาย,บุญเรือง,ชื่นใจ,บุญเรือง ชื่นใจ,Ucitizen0358,citizen0358@gmail.com,812921981,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-26 00:00,2024-01-17 00:00
00000001-0000-0000-0000-000000000359,00000000-0000-0000-0000-000000000001,นาย,ธนพล,มั่นคง,ธนพล มั่นคง,Ucitizen0359,citizen0359@gmail.com,666867700,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-23 00:00,2024-02-14 00:00
00000001-0000-0000-0000-000000000360,00000000-0000-0000-0000-000000000001,นาย,จิตรา,มีสุข,จิตรา มีสุข,Ucitizen0360,citizen0360@gmail.com,673360324,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-03 00:00,2024-01-19 00:00
00000001-0000-0000-0000-000000000361,00000000-0000-0000-0000-000000000001,นาง,ธนา,สมบูรณ์,ธนา สมบูรณ์,Ucitizen0361,citizen0361@gmail.com,996688655,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-27 00:00,2024-01-24 00:00
00000001-0000-0000-0000-000000000362,00000000-0000-0000-0000-000000000001,นาง,ธีรวุฒิ,บุญลือ,ธีรวุฒิ บุญลือ,Ucitizen0362,citizen0362@gmail.com,998824290,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-25 00:00,2024-02-04 00:00
00000001-0000-0000-0000-000000000363,00000000-0000-0000-0000-000000000001,นาย,ประเสริฐ,ดำรง,ประเสริฐ ดำรง,Ucitizen0363,,962755436,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-03 00:00,2024-01-09 00:00
00000001-0000-0000-0000-000000000364,00000000-0000-0000-0000-000000000001,นางสาว,สิริพร,วงศ์สมบูรณ์,สิริพร วงศ์สมบูรณ์,Ucitizen0364,citizen0364@gmail.com,872143331,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-13 00:00,2024-02-16 00:00
00000001-0000-0000-0000-000000000365,00000000-0000-0000-0000-000000000001,นางสาว,ศิริ,ยืนยง,ศิริ ยืนยง,Ucitizen0365,citizen0365@gmail.com,643220503,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-30 00:00,2024-01-23 00:00
00000001-0000-0000-0000-000000000366,00000000-0000-0000-0000-000000000001,นาย,ปิยะ,ใจดี,ปิยะ ใจดี,Ucitizen0366,citizen0366@gmail.com,925145751,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-03 00:00,2024-02-21 00:00
00000001-0000-0000-0000-000000000367,00000000-0000-0000-0000-000000000001,นางสาว,วันดี,บำรุงชัย,วันดี บำรุงชัย,Ucitizen0367,citizen0367@gmail.com,642301683,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-14 00:00,2024-01-05 00:00
00000001-0000-0000-0000-000000000368,00000000-0000-0000-0000-000000000001,นาย,มาลี,ประดิษฐ์ทอง,มาลี ประดิษฐ์ทอง,Ucitizen0368,citizen0368@gmail.com,916533225,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-16 00:00,2024-02-17 00:00
00000001-0000-0000-0000-000000000369,00000000-0000-0000-0000-000000000001,นาย,อำนาจ,ขาวสะอาด,อำนาจ ขาวสะอาด,Ucitizen0369,,617575790,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-09 00:00,2024-02-02 00:00
00000001-0000-0000-0000-000000000370,00000000-0000-0000-0000-000000000001,นาง,สิริพร,เจริญชัย,สิริพร เจริญชัย,Ucitizen0370,citizen0370@gmail.com,953038943,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-16 00:00,2024-01-20 00:00
00000001-0000-0000-0000-000000000371,00000000-0000-0000-0000-000000000001,นาย,ศศิธร,ทองคำ,ศศิธร ทองคำ,Ucitizen0371,,846930534,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-04 00:00,2024-02-05 00:00
00000001-0000-0000-0000-000000000372,00000000-0000-0000-0000-000000000001,นางสาว,ธนพล,สิทธิ์ดี,ธนพล สิทธิ์ดี,Ucitizen0372,citizen0372@gmail.com,884605013,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-01 00:00,2024-01-04 00:00
00000001-0000-0000-0000-000000000373,00000000-0000-0000-0000-000000000001,นาง,ประเสริฐ,บุญลือ,ประเสริฐ บุญลือ,Ucitizen0373,citizen0373@gmail.com,865878146,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-27 00:00,2024-01-10 00:00
00000001-0000-0000-0000-000000000374,00000000-0000-0000-0000-000000000001,นาง,ปราณี,สิทธิ์ดี,ปราณี สิทธิ์ดี,Ucitizen0374,citizen0374@gmail.com,842342202,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-24 00:00,2024-01-15 00:00
00000001-0000-0000-0000-000000000375,00000000-0000-0000-0000-000000000001,นาง,ชุติมา,รักดี,ชุติมา รักดี,Ucitizen0375,citizen0375@gmail.com,685482164,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-27 00:00,2024-01-27 00:00
00000001-0000-0000-0000-000000000376,00000000-0000-0000-0000-000000000001,นางสาว,สมบัติ,สมบูรณ์,สมบัติ สมบูรณ์,Ucitizen0376,citizen0376@gmail.com,837291394,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-22 00:00,2024-02-11 00:00
00000001-0000-0000-0000-000000000377,00000000-0000-0000-0000-000000000001,นาย,ธีรวุฒิ,เพชรรัตน์,ธีรวุฒิ เพชรรัตน์,Ucitizen0377,,935566010,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-04 00:00,2024-01-18 00:00
00000001-0000-0000-0000-000000000378,00000000-0000-0000-0000-000000000001,นาง,ชาตรี,เกษมสุข,ชาตรี เกษมสุข,Ucitizen0378,citizen0378@gmail.com,635254849,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-21 00:00,2024-02-18 00:00
00000001-0000-0000-0000-000000000379,00000000-0000-0000-0000-000000000001,นางสาว,ดวงใจ,สุขใจ,ดวงใจ สุขใจ,Ucitizen0379,,654689713,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-20 00:00,2024-02-28 00:00
00000001-0000-0000-0000-000000000380,00000000-0000-0000-0000-000000000001,นาย,พงศ์ธร,ใจดี,พงศ์ธร ใจดี,Ucitizen0380,citizen0380@gmail.com,674279671,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-28 00:00,2024-01-16 00:00
00000001-0000-0000-0000-000000000381,00000000-0000-0000-0000-000000000001,นางสาว,มาลี,มั่นคง,มาลี มั่นคง,Ucitizen0381,citizen0381@gmail.com,684098828,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-21 00:00,2024-02-19 00:00
00000001-0000-0000-0000-000000000382,00000000-0000-0000-0000-000000000001,นาง,ปราณี,ชื่นใจ,ปราณี ชื่นใจ,Ucitizen0382,citizen0382@gmail.com,851395738,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-17 00:00,2024-01-24 00:00
00000001-0000-0000-0000-000000000383,00000000-0000-0000-0000-000000000001,นางสาว,กิตติ,ชื่นใจ,กิตติ ชื่นใจ,Ucitizen0383,,973013937,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-18 00:00,2024-02-23 00:00
00000001-0000-0000-0000-000000000384,00000000-0000-0000-0000-000000000001,นาง,พงศ์ธร,เพชรรัตน์,พงศ์ธร เพชรรัตน์,Ucitizen0384,citizen0384@gmail.com,685500790,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-25 00:00,2024-01-15 00:00
00000001-0000-0000-0000-000000000385,00000000-0000-0000-0000-000000000001,นางสาว,กมลา,สุขสมาน,กมลา สุขสมาน,Ucitizen0385,,987731247,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-16 00:00,2024-01-27 00:00
00000001-0000-0000-0000-000000000386,00000000-0000-0000-0000-000000000001,นาง,กมลา,ใจดี,กมลา ใจดี,Ucitizen0386,citizen0386@gmail.com,886475853,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-23 00:00,2024-01-16 00:00
00000001-0000-0000-0000-000000000387,00000000-0000-0000-0000-000000000001,นาง,บุญเรือง,กล้าหาญ,บุญเรือง กล้าหาญ,Ucitizen0387,,896126771,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-17 00:00,2024-02-01 00:00
00000001-0000-0000-0000-000000000388,00000000-0000-0000-0000-000000000001,นาง,นภา,ดำรง,นภา ดำรง,Ucitizen0388,,983356206,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-01 00:00,2024-01-12 00:00
00000001-0000-0000-0000-000000000389,00000000-0000-0000-0000-000000000001,นางสาว,ประเสริฐ,มีสุข,ประเสริฐ มีสุข,Ucitizen0389,citizen0389@gmail.com,699686372,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-04 00:00,2024-02-18 00:00
00000001-0000-0000-0000-000000000390,00000000-0000-0000-0000-000000000001,นาย,วันดี,สมบูรณ์,วันดี สมบูรณ์,Ucitizen0390,citizen0390@gmail.com,619122502,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-15 00:00,2024-01-10 00:00
00000001-0000-0000-0000-000000000391,00000000-0000-0000-0000-000000000001,นาย,พงศ์ธร,สุดสวย,พงศ์ธร สุดสวย,Ucitizen0391,citizen0391@gmail.com,692924441,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-10 00:00,2024-02-12 00:00
00000001-0000-0000-0000-000000000392,00000000-0000-0000-0000-000000000001,นางสาว,สายชล,หาญกล้า,สายชล หาญกล้า,Ucitizen0392,,984040345,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-27 00:00,2024-01-01 00:00
00000001-0000-0000-0000-000000000393,00000000-0000-0000-0000-000000000001,นาย,สมบัติ,สว่างใจ,สมบัติ สว่างใจ,Ucitizen0393,citizen0393@gmail.com,812300840,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-02 00:00,2024-02-22 00:00
00000001-0000-0000-0000-000000000394,00000000-0000-0000-0000-000000000001,นางสาว,ชาตรี,นิลสุวรรณ,ชาตรี นิลสุวรรณ,Ucitizen0394,citizen0394@gmail.com,624363501,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-28 00:00,2024-01-07 00:00
00000001-0000-0000-0000-000000000395,00000000-0000-0000-0000-000000000001,นางสาว,กมลา,บุญมี,กมลา บุญมี,Ucitizen0395,,943878996,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-22 00:00,2024-01-23 00:00
00000001-0000-0000-0000-000000000396,00000000-0000-0000-0000-000000000001,นาง,กนกวรรณ,สุขเกษม,กนกวรรณ สุขเกษม,Ucitizen0396,,871605634,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-06 00:00,2024-01-16 00:00
00000001-0000-0000-0000-000000000397,00000000-0000-0000-0000-000000000001,นางสาว,สิริพร,ศรีสุข,สิริพร ศรีสุข,Ucitizen0397,citizen0397@gmail.com,697742922,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-24 00:00,2024-02-11 00:00
00000001-0000-0000-0000-000000000398,00000000-0000-0000-0000-000000000001,นาย,พิมพ์ใจ,สุขเกษม,พิมพ์ใจ สุขเกษม,Ucitizen0398,citizen0398@gmail.com,973888323,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-04 00:00,2024-02-10 00:00
00000001-0000-0000-0000-000000000399,00000000-0000-0000-0000-000000000001,นาย,พรทิพย์,พรมมา,พรทิพย์ พรมมา,Ucitizen0399,,896557984,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-20 00:00,2024-01-22 00:00
00000001-0000-0000-0000-000000000400,00000000-0000-0000-0000-000000000001,นางสาว,ชุติมา,แสงทอง,ชุติมา แสงทอง,Ucitizen0400,citizen0400@gmail.com,640838737,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-14 00:00,2024-02-27 00:00
00000001-0000-0000-0000-000000000401,00000000-0000-0000-0000-000000000001,นางสาว,นวลจันทร์,ศรีวิชัย,นวลจันทร์ ศรีวิชัย,Ucitizen0401,,647631028,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-27 00:00,2024-02-04 00:00
00000001-0000-0000-0000-000000000402,00000000-0000-0000-0000-000000000001,นางสาว,ศศิธร,ประดิษฐ์ทอง,ศศิธร ประดิษฐ์ทอง,Ucitizen0402,,812101593,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-14 00:00,2024-02-07 00:00
00000001-0000-0000-0000-000000000403,00000000-0000-0000-0000-000000000001,นาย,ยุพิน,สุขเกษม,ยุพิน สุขเกษม,Ucitizen0403,citizen0403@gmail.com,831803703,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-02-06 00:00,2024-01-16 00:00
00000001-0000-0000-0000-000000000404,00000000-0000-0000-0000-000000000001,นางสาว,ประกิต,บุญลือ,ประกิต บุญลือ,Ucitizen0404,citizen0404@gmail.com,954524025,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-25 00:00,2024-02-18 00:00
00000001-0000-0000-0000-000000000405,00000000-0000-0000-0000-000000000001,นางสาว,ประยุทธ,บุญถม,ประยุทธ บุญถม,Ucitizen0405,citizen0405@gmail.com,817207013,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-07 00:00,2024-01-28 00:00
00000001-0000-0000-0000-000000000406,00000000-0000-0000-0000-000000000001,นาย,ประกิต,ชัยมงคล,ประกิต ชัยมงคล,Ucitizen0406,citizen0406@gmail.com,989941241,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-26 00:00,2024-02-19 00:00
00000001-0000-0000-0000-000000000407,00000000-0000-0000-0000-000000000001,นาง,สมศักดิ์,สว่างใจ,สมศักดิ์ สว่างใจ,Ucitizen0407,citizen0407@gmail.com,875847681,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-15 00:00,2024-01-23 00:00
00000001-0000-0000-0000-000000000408,00000000-0000-0000-0000-000000000001,นางสาว,ปราณี,นิลสุวรรณ,ปราณี นิลสุวรรณ,Ucitizen0408,,998673882,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-25 00:00,2024-01-06 00:00
00000001-0000-0000-0000-000000000409,00000000-0000-0000-0000-000000000001,นางสาว,วรรณา,บุญมี,วรรณา บุญมี,Ucitizen0409,citizen0409@gmail.com,645966597,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-10 00:00,2024-01-25 00:00
00000001-0000-0000-0000-000000000410,00000000-0000-0000-0000-000000000001,นางสาว,กนกวรรณ,รักดี,กนกวรรณ รักดี,Ucitizen0410,citizen0410@gmail.com,858412365,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-07 00:00,2024-01-06 00:00
00000001-0000-0000-0000-000000000411,00000000-0000-0000-0000-000000000001,นาย,ชัชวาล,ขาวสะอาด,ชัชวาล ขาวสะอาด,Ucitizen0411,citizen0411@gmail.com,823721268,ประชาชน,aaaa0001-0000-0000-0000-000000000004,TRUE,,2024-01-09 00:00,2024-01-06 00:00
